7.640775835527878479e-02 1.265106246910357557e+00 1.341514005265636245e+00
1.005865689992605949e+00 3.196935045095747885e-01 1.325559194502180738e+00
1.039917309170736326e+00 3.077913470366606119e-01 1.347708656207396993e+00
6.953569087653749259e-01 4.003167309177688704e-01 1.095673639683143907e+00
1.567671098699420507e-01 8.154949686868531722e-02 2.383166067386273679e-01
6.954495242300481328e-01 4.004475127815932400e-01 1.095897037011641428e+00
1.567979816914999436e-01 8.159335146654148052e-02 2.383913331580414241e-01
